InventoryID	Name	Display form	Alternate names	Computer name	ISO	Country	Family	z	y	x	z2	y2	x2	z3	y3	x3	p'	pʰ	p	p:	pʲ	pʲʰ	pʷ	ɓ̥	mp	ps	ʰb	b	bβ	b:	bʲ	bʷ	ɓ	b̰	mbʲ	mb	bz	t̪'	t̪ʰ	t̪	d̪	d̪ʰ	t̪ʙ	t'	tʰ	tx	ʰt	t	t:	nt	ɗ̥	tʲ'	tʲ	tʲʰ	tʷ	ts'	tsʰ	ts	tsʲʰ	tsʲ	nts	ʰd	d	dʰ	d:	nd	dʲ	ndʲ	ɗ	d̰	dz	ndz	ndzʲ	ʈ'	ʈʰ	ʈ	ʈʂ'	ʈʂʰ	ʈʂ	ɳʈʂ	ɖ	ɖʐ	ɳɖʐ	tʃ'	tʃʰ	tʃ	ntʃ	dʒ	ndʒ	cç	c'	cʰ	ʰc	c	c̰	ɟʝ	ʰɟ	ɟ	ɟ̰	kʲ'	kʲ	kʲʰ	kl	k̰	k'	kʰ	kx	ʰk	k	k:	ŋk	kʷ'	ʰkʷ	kʷ	kʷ:	kp	ɡ	ɡ:	ŋɡ	ŋɡʷ	ɠ	ɡ̰	ɡʷ	q'	qʰ	q	qʷ	ɢ	ʔʲ	ʔ	ʰm	m	m'	m̰	mʰ	mʲ	mʷ	m:	m̥	ɱ	n̪	ʰn	n	nʰ	nʲ	n:	n̰	n̥	ɲ	ɲ̰	ɲʰ	ɲ:	ɲ̥	ŋ	ŋʷ	ŋ̥	N	ɸ	ɸʲ	β	βʲ	fʷ	f	v	θ	ð	s̪	s	sʲ	s'	sʰ	z	ɬ	ʂ	ʐ	ʃ	ʒ	ʒ̺	ç	ʝ	x	xʲ	xl	xʷ	ɣ	ɣʷ	χ	χʷ	ʁ	h	h̃	hʲ	hʷ	ʕ	ʰw	β̞	w	w̃	w'	w̰	wʰ	wʲ	w:	ʋ	ð̞	ʰj	j	j̃	j̥	j'	j̰	j:	ɰ	ɾ	ɾ̃	ʰɾ	ɹ	ɾʲ	ʔɾ	ɺ	ɺ̥	r	r̥	l	ɭ	l̥	lʲ	l'	l:	l̪	ɻ	ɽ	ʎ	ʀ	ʙ	i	ĩ	ḭ̃	ḭ	i:	ĩ:	iʰ	ʏ	ɪ	ɪ:	ɪ̃	e	ḛ̃	ḛ	ẽ	e:	ẽ:	eʰ	ɛ	ɛ̃	ɛ:	ɛ̃:	æ	æ̃	æ:	æ̃:	a	ã̰	a̰	ã	a:	ã:	aʲ	ãʲ	aʲ:	aʰ	ɒ	ɒ:	ɒ̃	ɑ	ɑ̰	ɑ̃	ɑ:	ɔ	ɔ̃	ɔ:	ɔ̃:	o	õ̰	o̰	õ	o:	õ:	oʰ	oʲ	õʲ	ʊ	ʊ:	ʊ̃	u	ṵ̃	ṵ	ũ	u:	ũ:	uʰ	ɨ	ɨ̰	ɨ̃	ɨ:	ɨ̃:	ɨ̘	ɨi	ə	ə̰̃	ə̰	ə̃	ə:	ɘ	ə̃:	ɜ	ɐ̃	ʉ	ʉ̃	ʉ:	ɵ	ɵ:	œ	ø	ø:	ø̃	y	ỹ	ʌ	ʌ̃	ʌ:	ʌ̃:	ɤ	ɤ̃	ɤ:	ɯi	ɯ	ɯ̰	ɯ̃	ɯ:	ɯ̃:	tone	nasal harmony	Highland	Western Amazon 250m contour	Western Amazon 500m contour	Western Amazon 750m contour	Greater Amazon	Lesser Amazon	Vaupés	Vaupés Içana	Eastern Guaporé	Western Guaporé	Mamoré Guaporé	Upper Xingú	Upper Xingú and neighbors	Gran Chaco	Ecuadorean Colombian Andean sub-area	Orinoco, Northern Amazon	Southern Andes	Central, Northern Andes	Alt2 Southern Andes	Alt2 Central, Northern Andes	Alt2 Andes	People of the Center	Bibliographic information	Bibliographic information  2	Bibliographic information  3	Bibliographic information  4	Notes	Notes 2	Notes 3	Notes 4	Notes 5	Notes 6	Group notes	Group notes 2	Group notes 3
1971	Puri	Puri		Puri	prr	Brazil	Macro-Ge	1331	-20.5836	-42.2425							0	0	1	0	0	0	0	0	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Neto, Ambrósio Pereira da Silva. 2007. Revisão da Classificaçao Da Família Lingüística Purí. PhD dissertation, Universidade de Brasília.				[public]Neto constructs a hypothetical inventory of Puri based on phonological data from various scholars (22).								
1972	Rikbaktsa	Rikbaktsa		Rikbaktsa	rkb	Brazil	Macro-Ge	258	-11.5	-57.3							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Silva, Léia de Jesus. 2005. Aspectos da fonologia e da morfologia da língua Rikbáktsa. PhD dissertation, Universidade de Brasília.												
1973	Suyá	Suyá		Suya	suy	Brazil	Macro-Ge	304	-11.432	-53.1851							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Guedes, Marymarcia. 1993. Sɨwǰa Mẽkapẽra. Suyá: a lingua da gente: um estudo fonológico e gramatical. PhD dissertation, Universidade Estadual de Campinas.												
1974	Tapayuna	Tapayuna		Tapayuna	suy_tap	Brazil	Macro-Ge	315	-10.0605	-52.9967							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	1	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Camargo, Nayara da Silva. 2010. Língua tapyúna: aspectos sociolingüísticos e uma análise fonológica preliminar. MA thesis, Universidade Estadual de Campinas.				[public]The code for this language is a SAPhon language code (non-ISO 639).								
1975	Umotína	Umotína		Umotina	umo	Brazil	Macro-Ge	183	-15.2514	-57.3085							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lima, Stella Telles Pereira. 1995. A língua Umutina: "um sopro de vida". PhD dissertation, Universidade Federal de Pernambuco.												
1976	Xavánte	Xavánte		Xavante	xav	Brazil	Macro-Ge	297	-15	-52.3							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Quintino, Wellington Pedrosa. 2000. Aspectos da fonologia xavante. MA thesis, Universidade Estadual de Campinas.	de Oliveira, Rosana Costa. 2007. Morfologia e sintaxe da língua xavante. PhD dissertation, Universidade Federal de Rio de Janeiro.			[public]Oliveira posits /h/ where Quintino posits /ɣ/, and additionally lists a palatal nasal /ɲ/.								
1977	Xerénte	Xerénte		Xerente	xer	Brazil	Macro-Ge	483	-10	-48.1							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	de Souza, Shelton Lima. 2008. Descriçao fonético-fonológico da língua akwen-xerente. PhD dissertation, Universidade de Brasília.	de Sousa, Sinval Martins. 2007. Aspectos morfossintáticos da língua akwẽ-xerente (jê). PhD dissertation, Universidade Federal de Goiás.	de Mattos, Rinaldo. 1973. Fonêmica xerente. Série lingüística 1. Brasília: SIL.		[public] de Sousa Filho does not include segments /j/ and /ə/ in his inventory (73-74).	[public]Mattos does not include /j/, /m/, and /n/ (3). He also includes nasalized vowels /ĩ, ũ, ɛ̃, ã, ɔ̃/ (5).							
1978	Xokleng	Xokleng		Xokleng	xok	Brazil	Macro-Ge	865	-24.3	-50							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Gakran, Nanblá. 2005. Aspectos morfossintáticos da língua laklãnõ (xokleng) jê. MA thesis, Universidade Estadual de Campinas.				[public]Gakran indicates that the language may exhibit long vowels.								
1979	Yaathe	Yaathe	Iatê	Yaathe	fun	Brazil	Macro-Ge	664	-8	-37.3							0	1	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	da Silva, Fábia Pereira. 2011. A sílaba em yaathe. MA thesis, Universidade Federal de Alagoas.												
1980	Kaingáng, São Paulo	Kaingang, Sao Paulo		KaingangSP	zkp	Brazil	Macro-Ge	774	-23.55	-46.63									1																													1																																						1																							1																							1											1						1					1				1																																1							1										1							1																						1	1										1							1	1							1																	1				1			1									1							1		1					1			1				0	0	0	0	0		0	0	0							0	0	0	0	0	0	0	0		0	0																								0	Cavalcante, Marita Pôrto. 1987. Fonologia e morfologia da língua kaingang: o dialeto de São Paulo comparado com o do Paraná. PhD dissertation, Universidade Estadual de Campinas.												
1981	Chorote (Iyo'wujwa and Iyowa'ja dialects)	Chorote Iyo		Chorote	crq crt	Argentina, Bolivia, Paraguay	Mataco	243	-22.3	-62.3							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0		0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Gerzenstein, Ana. 1983. Lengua chorote, variedad no. 2 : estudio descriptivo-comparativo y vocabulario. Buenos Aires: Instituto de Linguística.  20-38.	Gerzenstein, Ana. 1978. Lengua chorote. Universidad de Buenos Aires, Facultad de Filosofía y Letras, Instituto de Lingüística.											
1982	Maka	Maka		Maka	mca	Paraguay	Mataco	79	-24.97	-57.3232							1	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0		0	0	1	0	0	0	0		1	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Gerzenstein, Ana. 1994. Lengua Maka. Estudio descriptivo. Buenos Aires: Instituto de Linguística. 41-61.				[public]Gerzenstein does not explicitly state that vowel length is contrastive. However, she lists numerous forms with double vowels.								
1983	Chulupí	Chulupí	Nivaclé	Chulupi	cag	Paraguay, Argentina	Mataco	162	-23.5351	-60.5273	170	-24.07	-61.0312				1	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1		1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0		0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Campbell, Lyle and Verónica Grondona. 2007. Internal reconstruction in Chulupí (Nivaclé). Diachronica 24:1.												
1984	Wichí (Mision la Paz dialect)	Wichí Msn Pz		WichiMP	mtp	Argentina	Mataco		-22.35	-62.518							1	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0		1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0		0	0	1	0	0	1	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Avram, Megan Leigh Zdroikowski. 2008. A phonological description of Wichí: The dialect of Misión La Paz, Salta, Argentina. MA thesis, Eastern Michigan University.												
1985	Callawaya	Callawaya		Callawalla	caw	Bolivia	Mixed	4309	-16.0045	-68.3775							1	1	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	Adelaar, Willem and Pieter Muysken. 2004. Languages of the Andes. Cambridge University Press.												
1986	Mosetén de Covendo	Mosetén Cvnd		MosetenC	cas_cov	Bolivia	Mosetenan		-15.8	-67.08								1	1									1																				1					1					1					1				1																		1	1																				1			1																					1		1											1						1														1					1								1														1														1			1							1																						1	1			1	1						1			1	1	1										1			1																		1			1																							1			1	1		1																													0																0	0	0	0	0	0	Sakel, Jeanette. 2011. Mosetén and Chimane Argument Coding: A Layered System. International Journal of American Linguistics 77 (4): 537-557.				[public]The code for this language is a SAPhon language code (non-ISO 639). Moseten is considered a dialect of Tsimane by Ethnologue								
